name,category,download_url,n,m,density,k_min,k_avg,k_max,r,t,t_min,t_avg,t_max,C_avg,C,LCC,class
DD-g1059,protein,http://nrvis.com/./download/data/protein/DD_g1059.zip,558,1357,0.008732135158265928,1,4.863799283154123,10,0.2656341449765776,2619,0,4.693548387096773,16,0.4591141833077321,0.4395770392749245,1.0,0.0
DD-g106,protein,http://nrvis.com/./download/data/protein/DD_g106.zip,574,1355,0.008239536396859854,1,4.7212543554006965,9,0.3397665148542617,2499,0,4.353658536585366,15,0.4473314529063663,0.43377885783718106,1.0,2.0
DD-g1060,protein,http://nrvis.com/./download/data/protein/DD_g1060.zip,226,485,0.019075712881022614,2,4.292035398230087,8,0.15527817458195506,684,0,3.0265486725663715,9,0.4077328276443317,0.38276440962507,1.0,0.0
DD-g1061,protein,http://nrvis.com/./download/data/protein/DD_g1061.zip,302,1211,0.026644078238102567,2,8.019867549668874,15,0.29623544691335224,3654,0,12.099337748344373,37,0.4363460123393896,0.3924390505853292,1.0,5.0
DD-g1062,protein,http://nrvis.com/./download/data/protein/DD_g1062.zip,543,1276,0.00867124693346381,1,4.6998158379373836,10,0.37814942352590986,1875,0,3.4530386740331487,13,0.35788535180800435,0.3502054538662682,1.0,2.0
DD-g1063,protein,http://nrvis.com/./download/data/protein/DD_g1063.zip,277,681,0.01781509967038141,2,4.916967509025271,10,0.2659753671646834,1455,0,5.252707581227437,17,0.5266403071457221,0.4879275653923541,1.0,1.0
DD-g1064,protein,http://nrvis.com/./download/data/protein/DD_g1064.zip,185,484,0.02843713278495888,2,5.232432432432431,10,0.2937334076431221,1059,0,5.724324324324324,16,0.4773745173745175,0.45883882149046795,1.0,5.0
DD-g1065,protein,http://nrvis.com/./download/data/protein/DD_g1065.zip,89,259,0.06613891726251278,1,5.820224719101122,8,-0.08439972817010243,654,0,7.348314606741573,14,0.5233814874264313,0.4701653486700216,1.0,5.0
DD-g1066,protein,http://nrvis.com/./download/data/protein/DD_g1066.zip,122,273,0.03698685814930226,1,4.475409836065574,10,0.2732656999293099,486,0,3.9836065573770494,14,0.4511449388498571,0.4512534818941504,1.0,2.0
DD-g1067,protein,http://nrvis.com/./download/data/protein/DD_g1067.zip,247,529,0.01741219841348211,1,4.283400809716598,9,0.33097016449697425,855,0,3.4615384615384617,13,0.406326714221451,0.4275,1.0,0.0
DD-g1068,protein,http://nrvis.com/./download/data/protein/DD_g1068.zip,573,1172,0.007151661601923381,1,4.0907504363001745,9,0.4179889268389315,1689,0,2.9476439790575917,15,0.3974763843873799,0.3945339873861247,0.949389179755672,0.0
DD-g1069,protein,http://nrvis.com/./download/data/protein/DD_g1069.zip,63,155,0.07936507936507936,2,4.920634920634921,9,0.0117947083200517,333,1,5.285714285714286,12,0.5486016628873772,0.4911504424778761,1.0,1.0
DD-g107,protein,http://nrvis.com/./download/data/protein/DD_g107.zip,130,292,0.034824090638044126,2,4.4923076923076914,7,0.2282874175036927,519,0,3.9923076923076923,10,0.4926373626373623,0.4588859416445623,1.0,1.0
DD-g1070,protein,http://nrvis.com/./download/data/protein/DD_g1070.zip,129,312,0.0377906976744186,2,4.837209302325581,10,0.3844387846611889,708,0,5.488372093023256,18,0.5195828719084533,0.5205882352941177,1.0,1.0
DD-g1071,protein,http://nrvis.com/./download/data/protein/DD_g1071.zip,33,81,0.1534090909090909,2,4.909090909090909,6,0.08891928864569397,201,1,6.090909090909091,9,0.6404040404040405,0.5929203539823009,1.0,5.0
DD-g1072,protein,http://nrvis.com/./download/data/protein/DD_g1072.zip,161,367,0.028493788819875774,1,4.559006211180124,8,0.339461873191624,780,0,4.844720496894411,13,0.5274327122153207,0.5316973415132924,1.0,1.0
DD-g1073,protein,http://nrvis.com/./download/data/protein/DD_g1073.zip,56,149,0.09675324675324676,1,5.321428571428571,8,0.23267790262172025,375,0,6.696428571428571,10,0.5528911564625852,0.5434782608695652,1.0,1.0
DD-g1074,protein,http://nrvis.com/./download/data/protein/DD_g1074.zip,288,751,0.0181716995741386,1,5.215277777777779,12,0.2675067226299859,1596,0,5.541666666666668,24,0.4635063431938429,0.4454367848171923,1.0,0.0
DD-g1075,protein,http://nrvis.com/./download/data/protein/DD_g1075.zip,177,464,0.029789419619928093,1,5.242937853107344,8,0.3065253301724302,1080,0,6.101694915254238,15,0.5270110304008611,0.4983848638670974,1.0,5.0
DD-g1076,protein,http://nrvis.com/./download/data/protein/DD_g1076.zip,891,1859,0.004688583714800943,1,4.172839506172839,10,0.26990864771661555,2835,0,3.1818181818181817,18,0.4282400726845164,0.4178334561532793,1.0,1.0
DD-g1077,protein,http://nrvis.com/./download/data/protein/DD_g1077.zip,111,258,0.04226044226044226,2,4.648648648648648,9,0.29630871846146817,534,0,4.8108108108108105,14,0.5283497783497786,0.4976700838769804,1.0,0.0
DD-g1078,protein,http://nrvis.com/./download/data/protein/DD_g1078.zip,111,230,0.03767403767403767,1,4.144144144144144,8,0.3374517548301433,315,0,2.8378378378378377,10,0.3990561990561992,0.3836784409257004,1.0,2.0
DD-g1079,protein,http://nrvis.com/./download/data/protein/DD_g1079.zip,104,218,0.04070201643017177,1,4.1923076923076925,9,0.15389539359072968,345,0,3.3173076923076925,11,0.4420940170940169,0.4222766217870257,1.0,2.0
DD-g108,protein,http://nrvis.com/./download/data/protein/DD_g108.zip,483,1137,0.0097677894899616,1,4.708074534161492,9,0.23935305724765715,2100,0,4.3478260869565215,14,0.4579430806138883,0.4394224733207784,1.0,5.0
DD-g1080,protein,http://nrvis.com/./download/data/protein/DD_g1080.zip,127,348,0.04349456317960255,2,5.480314960629921,10,0.36655390891762063,720,1,5.669291338582678,13,0.4802462192225971,0.4135554279149914,1.0,2.0
DD-g1081,protein,http://nrvis.com/./download/data/protein/DD_g1081.zip,170,390,0.027149321266968326,1,4.588235294117646,8,0.2320398153491064,714,0,4.2,12,0.4836974789915965,0.4518987341772152,0.5058823529411764,5.0
DD-g1082,protein,http://nrvis.com/./download/data/protein/DD_g1082.zip,67,155,0.07010402532790593,2,4.626865671641791,8,-0.01906006304960893,327,0,4.880597014925373,11,0.5709665955934615,0.5174050632911392,1.0,5.0
DD-g1083,protein,http://nrvis.com/./download/data/protein/DD_g1083.zip,252,603,0.019066590779738192,1,4.785714285714286,9,0.3857970231062765,1299,0,5.154761904761905,14,0.5205876795162507,0.5030983733539891,1.0,1.0
DD-g1084,protein,http://nrvis.com/./download/data/protein/DD_g1084.zip,289,768,0.01845444059976932,2,5.314878892733563,10,0.2237452762953676,1584,0,5.480968858131488,17,0.4688141923436043,0.4268391269199677,1.0,1.0
DD-g1085,protein,http://nrvis.com/./download/data/protein/DD_g1085.zip,94,189,0.043239533287577216,1,4.0212765957446805,8,0.1628733061439294,255,0,2.7127659574468086,8,0.4087639311043567,0.3811659192825112,1.0,1.0
DD-g1086,protein,http://nrvis.com/./download/data/protein/DD_g1086.zip,137,340,0.0364963503649635,2,4.9635036496350375,8,0.1997221193881149,660,0,4.8175182481751815,13,0.4758428919012858,0.4426559356136821,1.0,0.0
DD-g1087,protein,http://nrvis.com/./download/data/protein/DD_g1087.zip,73,222,0.08447488584474885,2,6.082191780821918,12,0.22442559208200627,648,0,8.876712328767123,24,0.5619610982624681,0.5167464114832536,1.0,1.0
DD-g1088,protein,http://nrvis.com/./download/data/protein/DD_g1088.zip,224,553,0.022141255605381167,1,4.9375,11,0.2783484178125357,1032,0,4.607142857142857,21,0.4549570964749539,0.42627013630731103,1.0,0.0
DD-g1089,protein,http://nrvis.com/./download/data/protein/DD_g1089.zip,87,163,0.043571237636995455,1,3.747126436781609,7,0.2697477010139109,189,0,2.1724137931034484,9,0.35960591133004915,0.3677042801556421,1.0,0.0
DD-g109,protein,http://nrvis.com/./download/data/protein/DD_g109.zip,132,315,0.03643303261623872,2,4.7727272727272725,9,0.2387777176852356,603,0,4.568181818181818,14,0.4743686868686867,0.4486607142857143,1.0,2.0
DD-g1090,protein,http://nrvis.com/./download/data/protein/DD_g1090.zip,64,131,0.06498015873015874,1,4.09375,8,0.28853388438509986,204,0,3.1875,9,0.38459821428571417,0.4276729559748428,1.0,0.0
DD-g1091,protein,http://nrvis.com/./download/data/protein/DD_g1091.zip,115,294,0.044851258581235696,2,5.113043478260869,10,0.1659783480352837,612,0,5.321739130434783,14,0.5125810904071774,0.4526627218934911,1.0,1.0
DD-g1092,protein,http://nrvis.com/./download/data/protein/DD_g1092.zip,53,168,0.12191582002902758,2,6.339622641509434,10,0.05603448275861987,540,1,10.18867924528302,17,0.6028002395926928,0.5672268907563025,1.0,0.0
DD-g1093,protein,http://nrvis.com/./download/data/protein/DD_g1093.zip,103,198,0.037692747001713316,1,3.844660194174757,8,0.19533780299123296,255,0,2.4757281553398056,9,0.4015256588072121,0.375,1.0,5.0
DD-g1094,protein,http://nrvis.com/./download/data/protein/DD_g1094.zip,183,472,0.028343241457995563,1,5.158469945355192,10,0.21682722910006105,1041,0,5.688524590163933,17,0.4961661896088125,0.4826147426981919,1.0,1.0
DD-g1095,protein,http://nrvis.com/./download/data/protein/DD_g1095.zip,158,412,0.03321776989438039,2,5.215189873417722,10,0.2321010474430041,852,0,5.3924050632911396,18,0.4994122965641953,0.4484210526315789,1.0,5.0
DD-g1096,protein,http://nrvis.com/./download/data/protein/DD_g1096.zip,164,413,0.03089929672302858,2,5.036585365853658,9,0.23904480104559936,888,0,5.414634146341463,15,0.5151277584204415,0.4673684210526316,1.0,5.0
DD-g1097,protein,http://nrvis.com/./download/data/protein/DD_g1097.zip,456,1189,0.011461345671871988,2,5.214912280701754,10,0.2389497248796501,2265,0,4.967105263157895,15,0.4338345864661659,0.4135475625342341,1.0,0.0
DD-g1098,protein,http://nrvis.com/./download/data/protein/DD_g1098.zip,346,792,0.0132696657451621,1,4.578034682080925,9,0.2254988499230047,1314,0,3.797687861271677,14,0.4360010092669053,0.4082013047530289,1.0,0.0
DD-g1099,protein,http://nrvis.com/./download/data/protein/DD_g1099.zip,314,727,0.014794163732931768,1,4.630573248407644,9,0.17308974365070454,1440,0,4.5859872611464985,14,0.4978844404003635,0.4806408544726302,1.0,1.0
DD-g11,protein,http://nrvis.com/./download/data/protein/DD_g11.zip,312,761,0.01568554703602935,2,4.878205128205129,9,0.21709493091937326,1494,0,4.788461538461538,15,0.4771469271469273,0.4508147254073627,1.0,1.0
DD-g110,protein,http://nrvis.com/./download/data/protein/DD_g110.zip,394,1137,0.014685937923819118,2,5.7715736040609125,11,0.3189088333233707,3036,0,7.7055837563451774,24,0.5323338533998432,0.5087131367292225,1.0,5.0
DD-g1100,protein,http://nrvis.com/./download/data/protein/DD_g1100.zip,62,115,0.060814383923849816,1,3.70967741935484,8,0.3105466671396652,114,0,1.8387096774193548,6,0.3016897081413211,0.30727762803234504,1.0,1.0
DD-g1101,protein,http://nrvis.com/./download/data/protein/DD_g1101.zip,40,101,0.1294871794871795,2,5.05,9,0.15812899571093247,231,0,5.775,13,0.5529563492063494,0.5,1.0,1.0
DD-g1102,protein,http://nrvis.com/./download/data/protein/DD_g1102.zip,146,377,0.03561643835616438,2,5.1643835616438345,9,0.1266218616720813,846,0,5.794520547945205,14,0.5117308110458794,0.4961876832844575,1.0,2.0
DD-g1103,protein,http://nrvis.com/./download/data/protein/DD_g1103.zip,231,728,0.027404479578392614,2,6.303030303030303,12,0.21533874700875053,1455,0,6.298701298701298,18,0.3776434724486673,0.3349447513812155,1.0,2.0
DD-g1104,protein,http://nrvis.com/./download/data/protein/DD_g1104.zip,173,405,0.027221400725904017,2,4.682080924855492,8,0.176801242024555,741,0,4.283236994219654,11,0.4784888521882745,0.4453125,1.0,0.0
DD-g1105,protein,http://nrvis.com/./download/data/protein/DD_g1105.zip,106,223,0.04007187780772686,1,4.2075471698113205,8,0.24941525472074905,342,0,3.2264150943396226,12,0.4373764600179693,0.4130434782608696,1.0,5.0
DD-g1106,protein,http://nrvis.com/./download/data/protein/DD_g1106.zip,55,121,0.08148148148148149,2,4.4,7,0.02678503680097084,195,1,3.5454545454545454,8,0.5096969696969696,0.4248366013071895,1.0,0.0
DD-g1107,protein,http://nrvis.com/./download/data/protein/DD_g1107.zip,126,287,0.03644444444444445,2,4.5555555555555545,8,0.15070707748763745,441,0,3.5,9,0.44848828420257,0.3782161234991424,1.0,2.0
DD-g1108,protein,http://nrvis.com/./download/data/protein/DD_g1108.zip,172,431,0.0293077655378757,1,5.011627906976744,9,0.4692075502072676,960,0,5.5813953488372094,13,0.5009182355112586,0.4953560371517028,1.0,1.0
DD-g1109,protein,http://nrvis.com/./download/data/protein/DD_g1109.zip,254,568,0.01767763219320905,1,4.47244094488189,9,0.22649811464069602,888,0,3.4960629921259843,10,0.4184320709911258,0.39118942731277534,1.0,5.0
DD-g111,protein,http://nrvis.com/./download/data/protein/DD_g111.zip,483,1520,0.013058082695463177,1,6.2939958592132506,11,0.33003043891873063,4176,0,8.645962732919255,23,0.4879703572250155,0.4663837391110118,1.0,1.0
DD-g1110,protein,http://nrvis.com/./download/data/protein/DD_g1110.zip,130,282,0.03363148479427549,1,4.338461538461538,9,0.2497694830878686,492,0,3.784615384615385,13,0.4501098901098902,0.4460562103354488,1.0,5.0
DD-g1111,protein,http://nrvis.com/./download/data/protein/DD_g1111.zip,133,321,0.036568694463431306,2,4.8270676691729335,9,0.19549667564695136,561,0,4.2180451127819545,11,0.4520288817281299,0.408,1.0,2.0
DD-g1112,protein,http://nrvis.com/./download/data/protein/DD_g1112.zip,153,373,0.032077743378052984,1,4.875816993464053,8,0.41003305004721535,822,0,5.372549019607844,11,0.5187986305633364,0.5099255583126551,1.0,1.0
DD-g1113,protein,http://nrvis.com/./download/data/protein/DD_g1113.zip,267,715,0.020134606178367268,1,5.355805243445693,9,0.2442332848319221,1827,0,6.842696629213482,16,0.5536799239046425,0.5362488993249193,1.0,1.0
DD-g1114,protein,http://nrvis.com/./download/data/protein/DD_g1114.zip,57,144,0.09022556390977443,1,5.052631578947368,9,0.12802768166090095,306,0,5.368421052631579,13,0.466374269005848,0.4580838323353293,1.0,1.0
DD-g1115,protein,http://nrvis.com/./download/data/protein/DD_g1115.zip,71,179,0.07203219315895372,1,5.042253521126762,10,0.0819382898408013,390,0,5.492957746478874,15,0.5514755197853789,0.4727272727272727,1.0,1.0
DD-g1116,protein,http://nrvis.com/./download/data/protein/DD_g1116.zip,113,316,0.049936788874841966,1,5.592920353982301,9,0.4329097600945661,906,0,8.017699115044246,16,0.578332630987498,0.5723310170562224,1.0,5.0
DD-g1117,protein,http://nrvis.com/./download/data/protein/DD_g1117.zip,61,129,0.07049180327868852,1,4.229508196721311,7,0.3737864077669907,234,0,3.8360655737704916,11,0.4306791569086653,0.4875,1.0,5.0
DD-g1118,protein,http://nrvis.com/./download/data/protein/DD_g1118.zip,114,249,0.03865859338612017,1,4.368421052631579,8,0.18868255261231354,354,0,3.1052631578947367,8,0.4146198830409355,0.3773987206823028,1.0,5.0
DD-g1119,protein,http://nrvis.com/./download/data/protein/DD_g1119.zip,113,247,0.039032869785082185,1,4.371681415929204,8,0.17688373319272316,351,0,3.106194690265487,8,0.4141592920353981,0.3778256189451023,1.0,2.0
DD-g112,protein,http://nrvis.com/./download/data/protein/DD_g112.zip,266,631,0.017903248687757133,2,4.7443609022556394,9,0.2355716014648025,1221,0,4.590225563909773,15,0.4823785654612718,0.4611027190332326,1.0,0.0
DD-g1120,protein,http://nrvis.com/./download/data/protein/DD_g1120.zip,129,301,0.036458333333333336,1,4.666666666666667,8,0.3659925040661888,648,0,5.023255813953488,12,0.4989479512735328,0.5086342229199372,1.0,1.0
DD-g1121,protein,http://nrvis.com/./download/data/protein/DD_g1121.zip,121,262,0.03608815426997245,1,4.330578512396694,8,0.23284094069656106,411,0,3.396694214876033,10,0.4401219992129082,0.41431451612903225,1.0,0.0
DD-g1122,protein,http://nrvis.com/./download/data/protein/DD_g1122.zip,157,457,0.03731830801894497,2,5.821656050955412,10,0.2499957038029899,1257,0,8.006369426751593,15,0.5679809928217568,0.5315010570824524,1.0,5.0
DD-g1123,protein,http://nrvis.com/./download/data/protein/DD_g1123.zip,131,303,0.035584263065179096,1,4.625954198473282,8,0.4034222384606023,639,0,4.877862595419847,12,0.4867139222101055,0.504739336492891,1.0,0.0
DD-g1124,protein,http://nrvis.com/./download/data/protein/DD_g1124.zip,344,847,0.01435690555291884,1,4.924418604651163,9,0.2969346535774165,1677,0,4.875,16,0.46808093392395705,0.4491162292447777,1.0,0.0
DD-g1125,protein,http://nrvis.com/./download/data/protein/DD_g1125.zip,340,810,0.014055179593961478,2,4.764705882352942,9,0.16382920270731388,1209,0,3.5558823529411763,15,0.3825373482726426,0.36339044183949504,1.0,2.0
DD-g1126,protein,http://nrvis.com/./download/data/protein/DD_g1126.zip,45,108,0.10909090909090907,2,4.8,9,0.2804343834430643,231,0,5.133333333333334,14,0.4914462081128746,0.4762886597938144,1.0,0.0
DD-g1127,protein,http://nrvis.com/./download/data/protein/DD_g1127.zip,106,245,0.0440251572327044,2,4.622641509433962,9,0.34930610107358123,468,0,4.415094339622642,16,0.5013027852650495,0.448705656759348,1.0,0.0
DD-g1128,protein,http://nrvis.com/./download/data/protein/DD_g1128.zip,198,478,0.024509049889760548,1,4.828282828282829,11,0.23905829596412514,1092,0,5.5151515151515165,17,0.5369867506231145,0.5290697674418605,0.7777777777777778,2.0
DD-g1129,protein,http://nrvis.com/./download/data/protein/DD_g1129.zip,139,332,0.03461578563236367,1,4.776978417266187,9,0.22144320655653804,690,0,4.9640287769784175,14,0.5262761219595756,0.4907539118065434,1.0,1.0
DD-g113,protein,http://nrvis.com/./download/data/protein/DD_g113.zip,347,853,0.014209325181989306,1,4.9164265129682985,10,0.2954632852810094,1653,0,4.763688760806915,17,0.44010795480536136,0.42935064935064937,1.0,0.0
DD-g1130,protein,http://nrvis.com/./download/data/protein/DD_g1130.zip,232,622,0.023212419764143902,2,5.362068965517241,11,0.3805400162160355,1323,0,5.702586206896553,18,0.4845729462108769,0.4346254927726675,1.0,5.0
DD-g1131,protein,http://nrvis.com/./download/data/protein/DD_g1131.zip,112,251,0.040379665379665385,1,4.482142857142857,9,0.17886178861788732,423,0,3.7767857142857135,15,0.4338010204081633,0.4213147410358566,1.0,5.0
DD-g1132,protein,http://nrvis.com/./download/data/protein/DD_g1132.zip,108,224,0.038767739702319136,2,4.148148148148148,7,0.2399418322830836,327,0,3.0277777777777777,9,0.3861111111111111,0.4118387909319899,1.0,2.0
DD-g1133,protein,http://nrvis.com/./download/data/protein/DD_g1133.zip,118,289,0.041865855425177456,2,4.898305084745763,8,0.11585604597609556,594,0,5.033898305084746,15,0.5270379338175948,0.4782608695652174,1.0,5.0
DD-g1134,protein,http://nrvis.com/./download/data/protein/DD_g1134.zip,155,356,0.02982823627984918,1,4.5935483870967735,8,0.21013838748495767,744,0,4.8,12,0.549662058371736,0.5299145299145299,1.0,0.0
DD-g1135,protein,http://nrvis.com/./download/data/protein/DD_g1135.zip,148,379,0.034840963412391984,2,5.121621621621622,9,0.1695207348835758,705,0,4.763513513513512,10,0.4645055770055769,0.41421856639247945,1.0,0.0
DD-g1136,protein,http://nrvis.com/./download/data/protein/DD_g1136.zip,127,322,0.04024496937882765,1,5.070866141732283,10,0.17303495424237786,660,0,5.196850393700787,17,0.4671166104236969,0.4505119453924914,1.0,1.0
DD-g1137,protein,http://nrvis.com/./download/data/protein/DD_g1137.zip,194,489,0.026120399551306017,2,5.041237113402062,9,0.2523580491231352,1005,0,5.180412371134021,15,0.4777368679430536,0.4610091743119266,1.0,5.0
