name,category,download_url,n,m,density,k_min,k_avg,k_max,r,t,t_min,t_avg,t_max,C_avg,C,LCC,class,resource_allocation,jaccard_coefficient,preferential_attachment,community,sorensen_neighbours
oscil-dcop-22,misc,http://nrvis.com/./download/data/misc/oscil_dcop_22.zip,430,969,0.01050577329647097,1,4.506976744186047,14,0.11220982226031233,204,0,0.4744186046511628,2,0.17154669619785926,0.13572854291417166,0.9906976744186048,3.0,0.6202321724709785,0.6384742951907131,0.3532338308457712,0.7296849087893864,0.6285240464344942
oscil-dcop-23,misc,http://nrvis.com/./download/data/misc/oscil_dcop_23.zip,430,969,0.01050577329647097,1,4.506976744186047,14,0.11220982226031233,204,0,0.4744186046511628,2,0.17154669619785926,0.13572854291417166,0.9906976744186048,3.0,0.5837479270315091,0.5903814262023218,0.33996683250414594,0.6932006633499171,0.593698175787728
oscil-dcop-24,misc,http://nrvis.com/./download/data/misc/oscil_dcop_24.zip,430,969,0.01050577329647097,1,4.506976744186047,14,0.11220982226031233,204,0,0.4744186046511628,2,0.17154669619785926,0.13572854291417166,0.9906976744186048,3.0,0.6053067993366501,0.6003316749585407,0.3980099502487563,0.7313432835820897,0.6218905472636815
oscil-dcop-25,misc,http://nrvis.com/./download/data/misc/oscil_dcop_25.zip,430,969,0.01050577329647097,1,4.506976744186047,14,0.11220982226031233,204,0,0.4744186046511628,2,0.17154669619785926,0.13572854291417166,0.9906976744186048,3.0,0.6169154228855722,0.6218905472636816,0.3797678275290216,0.7097844112769485,0.6285240464344942
oscil-dcop-26,misc,http://nrvis.com/./download/data/misc/oscil_dcop_26.zip,430,969,0.01050577329647097,1,4.506976744186047,14,0.11220982226031233,204,0,0.4744186046511628,2,0.17154669619785926,0.13572854291417166,0.9906976744186048,3.0,0.6467661691542289,0.6086235489220564,0.33333333333333337,0.7213930348258707,0.6069651741293532
oscil-dcop-27,misc,http://nrvis.com/./download/data/misc/oscil_dcop_27.zip,430,969,0.01050577329647097,1,4.506976744186047,14,0.11220982226031233,204,0,0.4744186046511628,2,0.17154669619785926,0.13572854291417166,0.9906976744186048,3.0,0.6467661691542289,0.6467661691542288,0.40630182421227196,0.7412935323383085,0.6218905472636815
oscil-dcop-28,misc,http://nrvis.com/./download/data/misc/oscil_dcop_28.zip,430,969,0.01050577329647097,1,4.506976744186047,14,0.11220982226031233,204,0,0.4744186046511628,2,0.17154669619785926,0.13572854291417166,0.9906976744186048,3.0,0.6384742951907132,0.6567164179104477,0.31840796019900497,0.7794361525704809,0.615257048092869
oscil-dcop-29,misc,http://nrvis.com/./download/data/misc/oscil_dcop_29.zip,430,969,0.01050577329647097,1,4.506976744186047,14,0.11220982226031233,204,0,0.4744186046511628,2,0.17154669619785926,0.13572854291417166,0.9906976744186048,3.0,0.6301824212271974,0.6401326699834162,0.33001658374792703,0.75787728026534,0.6467661691542289
oscil-dcop-30,misc,http://nrvis.com/./download/data/misc/oscil_dcop_30.zip,430,969,0.01050577329647097,1,4.506976744186047,14,0.11220982226031233,204,0,0.4744186046511628,2,0.17154669619785926,0.13572854291417166,0.9906976744186048,3.0,0.6567164179104478,0.6533996683250415,0.36650082918739635,0.7562189054726369,0.6484245439469319
oscil-dcop-31,misc,http://nrvis.com/./download/data/misc/oscil_dcop_31.zip,430,969,0.01050577329647097,1,4.506976744186047,14,0.11220982226031233,204,0,0.4744186046511628,2,0.17154669619785926,0.13572854291417166,0.9906976744186048,3.0,0.6119402985074628,0.6102819237147596,0.3067993366500829,0.7313432835820897,0.6202321724709785
oscil-dcop-32,misc,http://nrvis.com/./download/data/misc/oscil_dcop_32.zip,430,969,0.01050577329647097,1,4.506976744186047,14,0.11220982226031233,204,0,0.4744186046511628,2,0.17154669619785926,0.13572854291417166,0.9906976744186048,3.0,0.6218905472636816,0.6218905472636816,0.3615257048092869,0.6981757877280266,0.6334991708126037
oscil-dcop-33,misc,http://nrvis.com/./download/data/misc/oscil_dcop_33.zip,430,969,0.01050577329647097,1,4.506976744186047,14,0.11220982226031233,204,0,0.4744186046511628,2,0.17154669619785926,0.13572854291417166,0.9906976744186048,3.0,0.6185737976782754,0.6135986733001659,0.31011608623548925,0.7263681592039801,0.6135986733001658
oscil-dcop-34,misc,http://nrvis.com/./download/data/misc/oscil_dcop_34.zip,430,969,0.01050577329647097,1,4.506976744186047,14,0.11220982226031233,204,0,0.4744186046511628,2,0.17154669619785926,0.13572854291417166,0.9906976744186048,3.0,0.6086235489220564,0.6202321724709784,0.3067993366500829,0.7645107794361525,0.6517412935323383
oscil-dcop-35,misc,http://nrvis.com/./download/data/misc/oscil_dcop_35.zip,430,969,0.01050577329647097,1,4.506976744186047,14,0.11220982226031233,204,0,0.4744186046511628,2,0.17154669619785926,0.13572854291417166,0.9906976744186048,3.0,0.6086235489220564,0.603648424543947,0.30845771144278605,0.7114427860696518,0.6019900497512438
oscil-dcop-36,misc,http://nrvis.com/./download/data/misc/oscil_dcop_36.zip,430,969,0.01050577329647097,1,4.506976744186047,14,0.11220982226031233,204,0,0.4744186046511628,2,0.17154669619785926,0.13572854291417166,0.9906976744186048,3.0,0.6202321724709785,0.6119402985074627,0.2703150912106136,0.734660033167496,0.6152570480928691
oscil-dcop-37,misc,http://nrvis.com/./download/data/misc/oscil_dcop_37.zip,430,969,0.01050577329647097,1,4.506976744186047,14,0.11220982226031233,204,0,0.4744186046511628,2,0.17154669619785926,0.13572854291417166,0.9906976744186048,3.0,0.6434494195688225,0.6252072968490879,0.2935323383084577,0.7562189054726368,0.6384742951907132
oscil-dcop-38,misc,http://nrvis.com/./download/data/misc/oscil_dcop_38.zip,430,969,0.01050577329647097,1,4.506976744186047,14,0.11220982226031233,204,0,0.4744186046511628,2,0.17154669619785926,0.13572854291417166,0.9906976744186048,3.0,0.6285240464344943,0.6567164179104478,0.3615257048092869,0.7744610281923715,0.6683250414593698
oscil-dcop-39,misc,http://nrvis.com/./download/data/misc/oscil_dcop_39.zip,430,969,0.01050577329647097,1,4.506976744186047,14,0.11220982226031233,204,0,0.4744186046511628,2,0.17154669619785926,0.13572854291417166,0.9906976744186048,3.0,0.6384742951907132,0.6119402985074627,0.35820895522388063,0.7694859038142621,0.6152570480928691
oscil-dcop-40,misc,http://nrvis.com/./download/data/misc/oscil_dcop_40.zip,430,969,0.01050577329647097,1,4.506976744186047,14,0.11220982226031233,204,0,0.4744186046511628,2,0.17154669619785926,0.13572854291417166,0.9906976744186048,3.0,0.5970149253731344,0.6069651741293534,0.3018242122719735,0.7247097844112769,0.6069651741293532
oscil-dcop-41,misc,http://nrvis.com/./download/data/misc/oscil_dcop_41.zip,430,969,0.01050577329647097,1,4.506976744186047,14,0.11220982226031233,204,0,0.4744186046511628,2,0.17154669619785926,0.13572854291417166,0.9906976744186048,3.0,0.6666666666666667,0.6467661691542288,0.3864013266998342,0.7628524046434495,0.6898839137645109
oscil-dcop-42,misc,http://nrvis.com/./download/data/misc/oscil_dcop_42.zip,430,969,0.01050577329647097,1,4.506976744186047,14,0.11220982226031233,204,0,0.4744186046511628,2,0.17154669619785926,0.13572854291417166,0.9906976744186048,3.0,0.6185737976782753,0.6053067993366501,0.33333333333333337,0.7097844112769486,0.6069651741293532
oscil-dcop-43,misc,http://nrvis.com/./download/data/misc/oscil_dcop_43.zip,430,969,0.01050577329647097,1,4.506976744186047,14,0.11220982226031233,204,0,0.4744186046511628,2,0.17154669619785926,0.13572854291417166,0.9906976744186048,3.0,0.6417910447761195,0.6135986733001658,0.2985074626865672,0.791044776119403,0.648424543946932
oscil-dcop-44,misc,http://nrvis.com/./download/data/misc/oscil_dcop_44.zip,430,969,0.01050577329647097,1,4.506976744186047,14,0.11220982226031233,204,0,0.4744186046511628,2,0.17154669619785926,0.13572854291417166,0.9906976744186048,3.0,0.6334991708126037,0.6401326699834162,0.3466003316749585,0.7694859038142621,0.6285240464344942
oscil-dcop-45,misc,http://nrvis.com/./download/data/misc/oscil_dcop_45.zip,430,969,0.01050577329647097,1,4.506976744186047,14,0.11220982226031233,204,0,0.4744186046511628,2,0.17154669619785926,0.13572854291417166,0.9906976744186048,3.0,0.6268656716417911,0.6417910447761195,0.31343283582089554,0.7860696517412935,0.6152570480928691
oscil-dcop-46,misc,http://nrvis.com/./download/data/misc/oscil_dcop_46.zip,430,969,0.01050577329647097,1,4.506976744186047,14,0.11220982226031233,204,0,0.4744186046511628,2,0.17154669619785926,0.13572854291417166,0.9906976744186048,3.0,0.6368159203980099,0.6185737976782754,0.3565505804311775,0.7479270315091212,0.6567164179104478
oscil-dcop-47,misc,http://nrvis.com/./download/data/misc/oscil_dcop_47.zip,430,969,0.01050577329647097,1,4.506976744186047,14,0.11220982226031233,204,0,0.4744186046511628,2,0.17154669619785926,0.13572854291417166,0.9906976744186048,3.0,0.6235489220563847,0.6135986733001658,0.35986733001658383,0.7363184079601991,0.6268656716417911
oscil-dcop-48,misc,http://nrvis.com/./download/data/misc/oscil_dcop_48.zip,430,969,0.01050577329647097,1,4.506976744186047,14,0.11220982226031233,204,0,0.4744186046511628,2,0.17154669619785926,0.13572854291417166,0.9906976744186048,3.0,0.6218905472636816,0.6633499170812605,0.31509121061359874,0.7180762852404645,0.6285240464344943
oscil-dcop-49,misc,http://nrvis.com/./download/data/misc/oscil_dcop_49.zip,430,969,0.01050577329647097,1,4.506976744186047,14,0.11220982226031233,204,0,0.4744186046511628,2,0.17154669619785926,0.13572854291417166,0.9906976744186048,3.0,0.6202321724709785,0.6285240464344942,0.373134328358209,0.7711442786069652,0.6252072968490879
oscil-dcop-50,misc,http://nrvis.com/./download/data/misc/oscil_dcop_50.zip,430,969,0.01050577329647097,1,4.506976744186047,14,0.11220982226031233,204,0,0.4744186046511628,2,0.17154669619785926,0.13572854291417166,0.9906976744186048,3.0,0.63681592039801,0.6102819237147595,0.2752902155887231,0.7412935323383085,0.6434494195688226
oscil-dcop-51,misc,http://nrvis.com/./download/data/misc/oscil_dcop_51.zip,430,969,0.01050577329647097,1,4.506976744186047,14,0.11220982226031233,204,0,0.4744186046511628,2,0.17154669619785926,0.13572854291417166,0.9906976744186048,3.0,0.6384742951907131,0.6268656716417911,0.3665008291873964,0.7512437810945274,0.6202321724709785
oscil-dcop-52,misc,http://nrvis.com/./download/data/misc/oscil_dcop_52.zip,430,969,0.01050577329647097,1,4.506976744186047,14,0.11220982226031233,204,0,0.4744186046511628,2,0.17154669619785926,0.13572854291417166,0.9906976744186048,3.0,0.6318407960199006,0.6185737976782754,0.3681592039800995,0.7512437810945274,0.6119402985074627
oscil-dcop-53,misc,http://nrvis.com/./download/data/misc/oscil_dcop_53.zip,430,969,0.01050577329647097,1,4.506976744186047,14,0.11220982226031233,204,0,0.4744186046511628,2,0.17154669619785926,0.13572854291417166,0.9906976744186048,3.0,0.6019900497512438,0.6003316749585407,0.3200663349917081,0.7346600331674957,0.582089552238806
oscil-dcop-54,misc,http://nrvis.com/./download/data/misc/oscil_dcop_54.zip,430,969,0.01050577329647097,1,4.506976744186047,14,0.11220982226031233,204,0,0.4744186046511628,2,0.17154669619785926,0.13572854291417166,0.9906976744186048,3.0,0.6102819237147595,0.6185737976782753,0.34825870646766166,0.7429519071310116,0.6202321724709785
oscil-dcop-55,misc,http://nrvis.com/./download/data/misc/oscil_dcop_55.zip,430,969,0.01050577329647097,1,4.506976744186047,14,0.11220982226031233,204,0,0.4744186046511628,2,0.17154669619785926,0.13572854291417166,0.9906976744186048,3.0,0.6417910447761195,0.6484245439469322,0.2620232172470979,0.7429519071310116,0.6434494195688226
oscil-dcop-56,misc,http://nrvis.com/./download/data/misc/oscil_dcop_56.zip,430,969,0.01050577329647097,1,4.506976744186047,14,0.11220982226031233,204,0,0.4744186046511628,2,0.17154669619785926,0.13572854291417166,0.9906976744186048,3.0,0.6252072968490879,0.6019900497512438,0.3316749585406302,0.7611940298507462,0.6003316749585407
oscil-dcop-57,misc,http://nrvis.com/./download/data/misc/oscil_dcop_57.zip,430,969,0.01050577329647097,1,4.506976744186047,14,0.11220982226031233,204,0,0.4744186046511628,2,0.17154669619785926,0.13572854291417166,0.9906976744186048,3.0,0.6318407960199005,0.6285240464344943,0.34494195688225543,0.7562189054726368,0.6417910447761195
oscil-trans-01,misc,http://nrvis.com/./download/data/misc/oscil_trans_01.zip,430,1021,0.011069550604434323,1,4.748837209302328,14,0.1460514563861455,288,0,0.6697674418604651,6,0.1882908822443705,0.17401812688821752,1.0,3.0,0.6607999999999999,0.6512,0.4256,0.7392000000000001,0.6527999999999999
plat362,misc,http://nrvis.com/./download/data/misc/plat362.zip,362,3074,0.04704549976278294,5,16.983425414364646,20,0.5238579769556,21204,3,58.574585635359114,75,0.5649556479341985,0.5309362245536721,1.0,0.0,0.9977876106194692,0.9966814159292037,0.4760324483775812,0.8115781710914455,0.995575221238938
plskz362,misc,http://nrvis.com/./download/data/misc/plskz362.zip,362,880,0.0134678073491376,1,4.861878453038674,6,0.0033210598512725177,1260,0,3.4806629834254146,4,0.4386740331491721,0.3427638737758433,1.0,0.0,0.9602272727272727,0.9375,0.33181818181818185,0.734090909090909,0.9488636363636362
poisson2D,misc,http://nrvis.com/./download/data/misc/poisson2D.zip,367,1392,0.0207263143788806,4,7.5858310626703,10,0.2469423052071204,1977,1,5.386920980926432,8,0.4380433372258992,0.3993132700464553,1.0,1.0,0.9590243902439024,0.9726829268292683,0.35804878048780486,0.7414634146341463,0.9629268292682926
polbooks,misc,http://nrvis.com/./download/data/misc/polbooks.zip,105,441,0.08076923076923077,2,8.4,25,-0.12789600966671902,1680,0,16.0,76,0.4875267912317314,0.34840315221899626,1.0,0.0,0.9138321995464853,0.8639455782312925,0.5850340136054422,0.7709750566893423,0.8798185941043085
pores-1,misc,http://nrvis.com/./download/data/misc/pores_1.zip,30,133,0.3057471264367816,7,8.866666666666667,11,0.40404040404040814,264,6,8.8,12,0.4552380952380952,0.4177215189873418,1.0,1.0,0.6990291262135921,0.8446601941747571,0.33009708737864074,0.6893203883495145,0.7669902912621358
pores-3,misc,http://nrvis.com/./download/data/misc/pores_3.zip,532,2382,0.01686419438426575,3,8.954887218045114,11,0.8737819275685091,4539,0,8.531954887218046,12,0.3143841747225182,0.3534496184394954,0.8571428571428571,0.0,0.9464864864864866,0.9400000000000001,0.5162162162162162,0.834054054054054,0.9432432432432433
problem1,misc,http://nrvis.com/./download/data/misc/problem1.zip,415,1597,0.018590303241953317,5,7.696385542168675,10,0.18497440027449066,2304,2,5.551807228915663,8,0.4267240390131976,0.3995144789318537,1.0,4.0,0.967005076142132,0.9686971235194586,0.3274111675126904,0.7554991539763114,0.9796954314720812
qh768,misc,http://nrvis.com/./download/data/misc/qh768.zip,768,1774,0.006023196436332029,1,4.619791666666667,13,0.3018347180428248,636,0,0.828125,9,0.08818276630776628,0.14520547945205478,1.0,3.0,0.5900151285930408,0.5937972768532527,0.4500756429652043,0.8419062027231468,0.5990922844175492
qh882,misc,http://nrvis.com/./download/data/misc/qh882.zip,882,2031,0.005227516659331156,1,4.605442176870747,16,0.2928189912769109,774,0,0.8775510204081632,16,0.0725973572912349,0.14103498542274054,1.0,3.0,0.5864318330071754,0.5909980430528375,0.44683626875407695,0.8519243313763861,0.593607305936073
rajat05,misc,http://nrvis.com/./download/data/misc/rajat05.zip,301,966,0.021395348837209303,1,6.418604651162791,27,0.005547671845492753,1200,0,3.986710963455149,6,0.5877867426040184,0.4294917680744452,1.0,0.0,0.8877245508982037,0.8877245508982037,0.36976047904191617,0.8607784431137726,0.8772455089820359
rajat11,misc,http://nrvis.com/./download/data/misc/rajat11.zip,135,509,0.05627418463239359,1,7.54074074074074,45,-0.049855597072661774,1182,0,8.755555555555556,70,0.7033544004086641,0.4282608695652174,1.0,0.0,0.9442970822281167,0.9310344827586206,0.53315649867374,0.8090185676392573,0.9283819628647214
rajat14,misc,http://nrvis.com/./download/data/misc/rajat14.zip,180,837,0.05195530726256983,1,9.3,164,-0.2395257878839897,2652,0,14.733333333333333,466,0.6520039910219411,0.1047558856059409,1.0,0.0,0.888888888888889,0.5435435435435435,0.7477477477477478,0.6456456456456459,0.5180180180180181
rel3,misc,http://nrvis.com/./download/data/misc/rel3.zip,6,15,1.0,3,5.0,7,-0.4999999999999998,30,3,5.0,7,0.8500000000000001,0.7692307692307693,1.0,2.0,0.6666666666666667,0.25,0.8333333333333335,0.41666666666666674,0.25
rel4,misc,http://nrvis.com/./download/data/misc/rel4.zip,28,100,0.2645502645502645,3,7.142857142857142,22,-0.6222262321625381,279,2,9.964285714285714,51,0.5848072562358275,0.2930672268907563,1.0,2.0,0.48421052631578954,0.33684210526315783,0.6947368421052631,0.4842105263157894,0.1894736842105263
rel5,misc,http://nrvis.com/./download/data/misc/rel5.zip,172,653,0.04440364477084184,3,7.593023255813954,44,-0.6521091847330035,696,0,4.046511627906977,56,0.2013677004809106,0.06343997812414548,1.0,2.0,0.5541795665634676,0.5,0.8405572755417957,0.6687306501547988,0.4829721362229103
relat3,misc,http://nrvis.com/./download/data/misc/relat3.zip,8,21,0.75,3,5.25,9,-0.6250000000000008,48,3,6.0,11,0.8214285714285714,0.6153846153846154,1.0,2.0,0.11111111111111112,0.0,0.5555555555555556,0.2777777777777778,0.0
relat4,misc,http://nrvis.com/./download/data/misc/relat4.zip,46,170,0.1642512077294686,3,7.391304347826088,36,-0.6445068828047065,507,2,11.021739130434783,67,0.6165487453276132,0.2072771872444808,1.0,2.0,0.5,0.1325301204819277,0.8072289156626504,0.608433734939759,0.09638554216867469
relat5,misc,http://nrvis.com/./download/data/misc/relat5.zip,276,1053,0.02774703557312253,3,7.630434782608695,65,-0.7467514539321694,837,0,3.032608695652174,48,0.15355058825964624,0.03400503778337532,1.0,2.0,0.4933078393881453,0.43403441682600385,0.9139579349904396,0.6290630975143403,0.4311663479923519
rgg010,misc,http://nrvis.com/./download/data/misc/rgg010.zip,10,55,1.2222222222222223,11,11.0,11,,360,36,36.0,36,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
robot,misc,http://nrvis.com/./download/data/misc/robot.zip,120,784,0.10980392156862744,1,13.066666666666665,27,-0.04123280248775002,4044,0,33.7,89,0.4904104348810229,0.38086268600489737,1.0,0.0,0.9502840909090909,0.8892045454545454,0.7428977272727271,0.734375,0.8948863636363635
rotor1,misc,http://nrvis.com/./download/data/misc/rotor1.zip,100,543,0.1096969696969697,1,10.86,54,-0.08941953799457991,2475,0,24.75,197,0.4525490881667351,0.3251872290106425,1.0,0.0,0.8825995807127882,0.80083857442348,0.7127882599580713,0.6960167714884695,0.8176100628930817
rw136,misc,http://nrvis.com/./download/data/misc/rw136.zip,136,373,0.0406318082788671,2,5.485294117647059,7,0.2443170111942793,681,1,5.007352941176472,8,0.4165966386554614,0.3895881006864989,1.0,1.0,0.9302949061662199,0.9571045576407508,0.26541554959785524,0.6353887399463807,0.9410187667560322
